TEXT|FORMATO|-8244.669532775878|-292.5448608398438|5
TEXT|FORMATO|-5915.494532585144|-292.5448608398438|6
TEXT|FORMATO|-3586.319532394409|-292.5448608398438|7
TEXT|FORMATO|-1257.144527435303|-292.5448608398438|8
TEXT|FORMATO|-17561.35952949524|14056.67190551758|1
TEXT|FORMATO|172.4132013320923|1195.41259765625|A
TEXT|FORMATO|172.4132013320923|3695.41259765625|B
TEXT|FORMATO|172.4132013320923|6195.41259765625|C
TEXT|FORMATO|172.4132013320923|8695.41259765625|D
TEXT|FORMATO|172.4132013320923|11195.41259765625|E
MTEXT|FORMATO|-20419.84527318273|-188.5482818066812|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|Defpoints|-19612.39623410636|2625.58491583835|A3
MTEXT|FORMATO|-9900.023843930103|-358.5711223065591|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|Defpoints|-9092.574804853736|2375.58491583835|A4
MTEXT|TEXTO|-8490.607141983536|1717.43125653222|PROPRIETÁRIO:
MTEXT|TEXTO|-8522.728675954585|2680.928686974669|ENDEREÇO OBRA: AV. VEREADOR MÁRIO REIS CARVALHO, Nº 121
MTEXT|TEXTO|-8522.728675954585|2364.527383625946|BAIRRO: OURO VERDE
MTEXT|TEXTO|-8522.728675954585|2036.006811974669|CONSELHEIRO LAFAIETE / MG
MTEXT|TEXTO|-8493.801398906361|1128.584746654591|RESPONSÁVEL TÉCNICO:
MTEXT|TEXTO|-8522.728675954585|293.46060502609|CREA:
MTEXT|TEXTO|-7951.673378958384|281.8452646831957|96.779/D MG
MTEXT|TEXTO|-5208.003654735164|1097.334746654591|DATA:
MTEXT|TEXTO|-5849.429362146734|4094.30261271351|ENDEREÇO:
MTEXT|TEXTO|-5843.707042084684|3879.328654380176|RUA JOSÉ NICAV. VEREADOR MÁRIO REIS CARVALHO, 105, SL 401
MTEXT|TEXTO|-5843.707042084684|3664.354696046843|BAIRRO OURO VERDE - CONSELHEIRO LAFAIETE / MG.
MTEXT|TEXTO|-5225.204977112369|496.8192230165278|ESCALA:
MTEXT|TEXTO|-2654.012656056404|481.9820352073675|FOLHA:
MTEXT|TEXTO|-5590.744923713534|3366.686527956173|E-mail: engenhariacivilfrc@gmail.com
MTEXT|TEXTO|-5590.744923713534|3151.712569622841|Telefone: (31) 3763-4056 / (31) 99688-4056
MTEXT|TEXTO|-8525.051398906361|638.3273750582102|RODRIGO MARTINS DA SILVA
MTEXT|TEXTO|-4315.054355262896|847.3347466545911|Fevereiro/2026
MTEXT|TEXTO|-2713.356525434553|1711.62812742586|CONTEÚDO:
TEXT|TEXTO|-6043.502643561597|4357.37533976337|PROJETO ESTRUTURAL
MTEXT|TEXTO|-4264.765703269107|237.0242352099394|Indicada
MTEXT|TEXTO|-1466.478911097279|237.0242352099394|/24
MTEXT|TEXTO|-7008.756912532104|1717.43125653222|LUIZ CARLOS BARBOSA\PCPF: 507.727.086-49
TEXT|FORMATO|-58122.35879196436|22840.18130322466|E
TEXT|FORMATO|-58122.35879196436|17708.93130322463|D
TEXT|FORMATO|-58110.57174111134|12577.68130322467|C
TEXT|FORMATO|-58110.57174111134|7446.431303224658|B
TEXT|FORMATO|-58019.56023782841|2482.977307031077|A
TEXT|FORMATO|-55369.79562298452|-323.7786274831233|1
TEXT|FORMATO|-55369.79562298452|41232.99227825867|1
TEXT|FORMATO|-58145.93274918909|38233.93130322466|H
TEXT|FORMATO|-58098.78469025832|33102.68130322463|G
TEXT|FORMATO|-58098.78469025832|27971.43130322467|F
TEXT|FORMATO|-26519.57562298456|-323.7786274831233|7
TEXT|FORMATO|-31327.94562298455|-323.7786274831233|6
TEXT|FORMATO|-36136.31562298455|-323.7786274831233|5
TEXT|FORMATO|-40944.68562298512|-323.7786274831233|4
TEXT|FORMATO|-45753.05562298454|-323.7786274831233|3
TEXT|FORMATO|-50561.42562298512|-323.7786274831233|2
TEXT|FORMATO|186.6062116838293|23007.97730703109|E
TEXT|FORMATO|186.6062116838293|17876.72730703107|D
TEXT|FORMATO|186.6062116838293|12745.47730703105|C
TEXT|FORMATO|186.6062116838293|7614.227307031026|B
TEXT|FORMATO|186.6062116838293|2482.977307031077|A
TEXT|FORMATO|-2605.701813460771|-323.7786274831233|12
TEXT|FORMATO|-7286.095622985158|-323.7786274831233|11
TEXT|FORMATO|-12094.46562298457|-323.7786274831233|10
TEXT|FORMATO|-16902.83562298456|-323.7786274831233|9
TEXT|FORMATO|-8514.635533511173|-433.1066932488901|MARCA DE DOBRA
TEXT|FORMATO|-21711.20562298456|-323.7786274831233|8
TEXT|FORMATO|-26519.57562298456|41232.99227825867|7
TEXT|FORMATO|-31327.94562298455|41244.47014269528|6
TEXT|FORMATO|-36195.83943250836|41244.47014269528|5
TEXT|FORMATO|-40944.68562298512|41244.47014269528|4
TEXT|FORMATO|-45753.05562298454|41232.99227825867|3
TEXT|FORMATO|-50561.42562298512|41232.99227825867|2
TEXT|FORMATO|-2477.725622984581|41244.47014269528|12
TEXT|FORMATO|-7286.095622985158|41244.47014269528|11
TEXT|FORMATO|186.6062116838293|38401.72730703102|H
TEXT|FORMATO|-12094.46562298457|41244.47014269528|10
TEXT|FORMATO|-16902.83562298456|41244.47014269528|9
TEXT|FORMATO|186.6062116838293|33270.47730703106|G
TEXT|FORMATO|186.6062116838293|28139.22730703105|F
TEXT|FORMATO|-21711.20562298456|41232.99227825867|8
MTEXT|FORMATO|-58867.70241467748|-188.5482762008905|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|Defpoints|-58060.25337560111|3649.962240402186|A0
MTEXT|FORMATO|-41467.70241460763|-188.5482762008905|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|FORMATO|-8393.260161741636|-234.0492308139801|10
TEXT|FORMATO|-8574.771454092115|-429.8883005976676|MARCA DE DOBRA
TEXT|FORMATO|-5036.259682383388|-234.0492308139801|11
TEXT|FORMATO|-1645.533639006316|-250.5027987062931|12
TEXT|FORMATO|-5106.503626098856|28770.74527647346|11
TEXT|FORMATO|-1749.503146740608|28770.74527647346|12
TEXT|FORMATO|151.0777848307043|1807.28252325207|A
TEXT|FORMATO|151.0777848307043|5393.714690580964|B
TEXT|FORMATO|151.0777848307043|12566.57902617007|D
TEXT|FORMATO|151.0777848307043|16153.01119443029|E
TEXT|FORMATO|151.0777848307043|19739.44336175918|F
TEXT|FORMATO|151.0777848307043|23325.8755300194|G
TEXT|FORMATO|151.0777848307043|26912.3076973483|H
TEXT|FORMATO|-40655.28240881394|1708.043390884995|A
TEXT|FORMATO|-40655.28240881394|5294.475559145212|B
TEXT|FORMATO|-40655.28240881394|8880.907727405428|C
TEXT|FORMATO|-40655.28240881394|12467.33989473432|D
TEXT|FORMATO|-40655.28240881394|16053.77206299454|E
TEXT|FORMATO|-40655.28240881394|19640.20423032343|F
TEXT|FORMATO|-40655.28240881394|23226.63639858365|G
TEXT|FORMATO|-40655.28240881394|26813.06856591255|H
TEXT|FORMATO|-38676.50841921568|28770.74527647346|1
TEXT|FORMATO|-35319.50793985743|-206.9280007854104|2
TEXT|FORMATO|-31962.5074606156|-206.9280007854104|3
TEXT|FORMATO|-28605.50698125735|-206.9280007854104|4
TEXT|FORMATO|-25248.50650201551|-206.9280007854104|5
TEXT|FORMATO|-21891.50602265727|-234.0492308139801|6
TEXT|FORMATO|-35319.50793985743|28770.74527647346|2
TEXT|FORMATO|-31962.5074606156|28770.74527647346|3
TEXT|FORMATO|-28605.50698125735|28770.74527647346|4
TEXT|FORMATO|-25248.50650201551|28770.74527647346|5
TEXT|FORMATO|-21891.50602265727|28770.74527647346|6
TEXT|FORMATO|-18464.26159969997|-234.0492308139801|7
TEXT|FORMATO|-15107.26112034172|-234.0492308139801|8
TEXT|FORMATO|-11750.26064098347|-234.0492308139801|9
TEXT|FORMATO|-18534.50554329902|28770.74527647346|7
TEXT|FORMATO|-15177.50506405718|28770.74527647346|8
TEXT|FORMATO|-11820.50458469894|28770.74527647346|9
TEXT|Defpoints|-40660.25337553126|3649.962240402194|A1
TEXT|FORMATO|-26858.24810279155|-292.5448986778356|1
TEXT|FORMATO|-24529.07310279171|-292.5448986778356|2
TEXT|FORMATO|-22199.89810279186|-292.5448986778356|3
TEXT|FORMATO|-19870.72310279129|-292.5448986778356|4
TEXT|FORMATO|-17541.54810279145|-292.5448986778356|5
TEXT|FORMATO|-15212.37310279158|-292.5448986778356|6
TEXT|FORMATO|-12883.19810279173|-292.5448986778356|7
TEXT|FORMATO|-10554.02310279189|-292.5448986778356|8
TEXT|FORMATO|-8224.848102791323|-292.5448986778356|9
TEXT|FORMATO|-5895.673102791479|-292.5448986778356|10
TEXT|FORMATO|-3566.498102791608|-292.5448986778356|11
TEXT|FORMATO|-1237.323102791764|-292.5448986778356|12
TEXT|FORMATO|-1237.323102791764|20206.67184118608|12
TEXT|FORMATO|-3566.498102791608|20206.67184118608|11
TEXT|FORMATO|-5895.673102791479|20206.67184118608|10
TEXT|FORMATO|-8224.848102791323|20206.67184118608|9
TEXT|FORMATO|-10554.02310279189|20206.67184118608|8
TEXT|FORMATO|-12883.19810279173|20206.67184118608|7
TEXT|FORMATO|-15212.37310279158|20206.67184118608|6
TEXT|FORMATO|-17541.54810279145|20206.67184118608|5
TEXT|FORMATO|-19870.72310279129|20206.67184118608|4
TEXT|FORMATO|-22199.89810279186|20206.67184118608|3
TEXT|FORMATO|-24529.07310279171|20206.67184118608|2
TEXT|FORMATO|-26858.24810279155|20206.67184118608|1
TEXT|FORMATO|-28248.42096255676|1195.412536542571|A
TEXT|FORMATO|-28248.42096255676|3695.412536542565|B
TEXT|FORMATO|-28248.42096255676|6195.412536542558|C
TEXT|FORMATO|-28248.42096255676|8695.412536542542|D
TEXT|FORMATO|-28248.42096255676|11195.41253654253|E
TEXT|FORMATO|-28248.42096255676|13695.41253654257|F
TEXT|FORMATO|-28248.42096255676|16195.41253654251|G
TEXT|FORMATO|-28248.42096255676|18695.4125365425|H
TEXT|FORMATO|195.5839258525811|1195.412536542571|A
TEXT|FORMATO|195.5839258525811|3695.412536542565|B
TEXT|FORMATO|195.5839258525811|6195.412536542558|C
TEXT|FORMATO|195.5839258525811|8695.412536542542|D
TEXT|FORMATO|195.5839258525811|11195.41253654253|E
TEXT|FORMATO|195.5839258525811|13695.41253654257|F
TEXT|FORMATO|195.5839258525811|16195.41253654251|G
TEXT|FORMATO|195.5839258525811|18695.4125365425|H
TEXT|FORMATO|-8856.073980588757|-458.0864276178981|MARCA DE DOBRA
TEXT|FORMATO|-18472.53418176775|20394.09724308817|MARCA DE DOBRA
MTEXT|FORMATO|-29117.70241467719|-188.5482762008905|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|Defpoints|-28310.25337560082|2625.58492144414|A2
TEXT|FORMATO|-8875.895409584044|-458.0863952636718|MARCA DE DOBRA
TEXT|FORMATO|-8875.895409584044|14222.77740478515|MARCA DE DOBRA
TEXT|FORMATO|-19568.24238777161|1195.41259765625|A
TEXT|FORMATO|-19568.24239730835|3695.41259765625|B
TEXT|FORMATO|-19568.24239730835|6195.41259765625|C
TEXT|FORMATO|-19568.24239730835|8695.41259765625|D
TEXT|FORMATO|-19568.24239730835|11195.41259765625|E
TEXT|FORMATO|-8244.669532775878|14056.67190551758|5
TEXT|FORMATO|-5915.494532585144|14056.67190551758|6
TEXT|FORMATO|-3586.319532394409|14056.67190551758|7
TEXT|FORMATO|-1257.144527435303|14056.67190551758|8
TEXT|FORMATO|-15232.19452857971|14056.67190551758|2
TEXT|FORMATO|-12903.01953315735|14056.67190551758|3
TEXT|FORMATO|-10573.84453296661|14056.67190551758|4
TEXT|FORMATO|-17561.36952877044|-292.5448608398438|1
TEXT|FORMATO|-15232.19452857971|-292.5448608398438|2
TEXT|FORMATO|-12903.01953315735|-292.5448608398438|3
TEXT|FORMATO|-10573.84453296661|-292.5448608398438|4
TEXT|FORMATO|-8244.669532775878|-292.5448608398438|5
TEXT|FORMATO|-5915.494532585144|-292.5448608398438|6
TEXT|FORMATO|-3586.319532394409|-292.5448608398438|7
TEXT|FORMATO|-1257.144527435303|-292.5448608398438|8
TEXT|FORMATO|-17561.35952949524|14056.67190551758|1
TEXT|FORMATO|172.4132013320923|1195.41259765625|A
TEXT|FORMATO|172.4132013320923|3695.41259765625|B
TEXT|FORMATO|172.4132013320923|6195.41259765625|C
TEXT|FORMATO|172.4132013320923|8695.41259765625|D
TEXT|FORMATO|172.4132013320923|11195.41259765625|E
MTEXT|FORMATO|-20419.84527318273|-188.5482818066812|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|Defpoints|-19612.39623410636|2625.58491583835|A3
MTEXT|FORMATO|-9900.023843930103|-358.5711223065591|D:\\DESENVOLVIMENTO\\PDF IMPORT\\IMPORTACAO PROJETOS PDF\\REFORÇO VIGAS DE FUNDAÇÃO.DXF
TEXT|Defpoints|-9092.574804853736|2375.58491583835|A4
MTEXT|TEXTO|-8490.607141983536|1717.43125653222|PROPRIETÁRIO:
MTEXT|TEXTO|-8522.728675954585|2680.928686974669|ENDEREÇO OBRA: AV. VEREADOR MÁRIO REIS CARVALHO, Nº 121
MTEXT|TEXTO|-8522.728675954585|2364.527383625946|BAIRRO: OURO VERDE
MTEXT|TEXTO|-8522.728675954585|2036.006811974669|CONSELHEIRO LAFAIETE / MG
MTEXT|TEXTO|-8493.801398906361|1128.584746654591|RESPONSÁVEL TÉCNICO:
MTEXT|TEXTO|-8522.728675954585|293.46060502609|CREA:
MTEXT|TEXTO|-7951.673378958384|281.8452646831957|96.779/D MG
MTEXT|TEXTO|-5208.003654735164|1097.334746654591|DATA:
MTEXT|TEXTO|-5849.429362146734|4094.30261271351|ENDEREÇO:
MTEXT|TEXTO|-5843.707042084684|3879.328654380176|RUA JOSÉ NICAV. VEREADOR MÁRIO REIS CARVALHO, 105, SL 401
MTEXT|TEXTO|-5843.707042084684|3664.354696046843|BAIRRO OURO VERDE - CONSELHEIRO LAFAIETE / MG.
MTEXT|TEXTO|-5225.204977112369|496.8192230165278|ESCALA:
MTEXT|TEXTO|-2654.012656056404|481.9820352073675|FOLHA:
MTEXT|TEXTO|-5590.744923713534|3366.686527956173|E-mail: engenhariacivilfrc@gmail.com
MTEXT|TEXTO|-5590.744923713534|3151.712569622841|Telefone: (31) 3763-4056 / (31) 99688-4056
MTEXT|TEXTO|-8525.051398906361|638.3273750582102|RODRIGO MARTINS DA SILVA
MTEXT|TEXTO|-4315.054355262896|847.3347466545911|Fevereiro/2026
MTEXT|TEXTO|-2713.356525434553|1711.62812742586|CONTEÚDO:
TEXT|TEXTO|-6043.502643561597|4357.37533976337|PROJETO ESTRUTURAL
MTEXT|TEXTO|-4264.765703269107|237.0242352099394|Indicada
MTEXT|TEXTO|-1466.478911097279|237.0242352099394|/24
MTEXT|TEXTO|-7008.756912532104|1717.43125653222|LUIZ CARLOS BARBOSA\PCPF: 507.727.086-49
TEXT|DT-Textos|77614.68679829254|10969.46372738122|V112
TEXT|DT-Textos|77673.61046132119|10969.64432083279|P6A
TEXT|DT-Textos|77954.86046132119|10969.46372738122|P7
TEXT|DT-Textos|78384.98046132118|10969.64432083279|P8
TEXT|DT-Textos|78843.61046132119|10969.64432083279|P9
TEXT|DT-Cotas|77606.01034426901|10937.78320878448|60
TEXT|DT-Textos|77590.03452680551|10916.69432083279|20 x 40
TEXT|DT-Cotas|77646.07174604054|10937.78321492466|20
TEXT|DT-Cotas|77768.89569553977|10937.78579668855|246.3
TEXT|DT-Textos|77763.15952680551|10916.69432083279|20 x 40
TEXT|DT-Cotas|77919.670047185|10937.78681162372|35
TEXT|DT-Cotas|78123.00894585039|10937.78588951359|390.1
TEXT|DT-Textos|78116.34452680551|10916.69432083279|20 x 40
TEXT|DT-Cotas|78347.56454958358|10937.78322720501|40
TEXT|DT-Cotas|78576.58211095174|10937.7858093301|438.6
TEXT|DT-Textos|78570.7195268055|10916.69432083279|20 x 40
TEXT|DT-Cotas|78816.07174604054|10937.78321492466|20
TEXT|DT-Cotas|77606.01034426901|10897.54120878448|60
TEXT|Descrição da armadura|77581.9872826036|10876.45232083279|12N12c/5
TEXT|DT-Cotas|77768.89569553977|10897.54379668856|246.3
TEXT|Descrição da armadura|77744.83290334028|10876.45232083279|15 N1 c/17.5
TEXT|DT-Cotas|78123.00894585039|10897.54388951359|390.1
TEXT|Descrição da armadura|78098.6066379924|10876.45954457086|23 N1 c/17.5
TEXT|DT-Cotas|78576.58211095174|10897.54380933009|438.6
TEXT|Descrição da armadura|78552.9816379924|10876.45232083279|26 N1 c/17.5
